|"418|",|"1550|",|"15|",|"528.91|",|"25|",|"true|",|"1985-02-25 09:02:28|"|

|"388|",|"326|",|"20|",|"659.21|",|"13|",|"true|",|"1994-07-12 02:49:53|"|

|"485|",|"953|",|"4|",|"169.64|",|"28|",|"false|",|

|"345|",|"869|",|"11|",|"421.56|",|"67|",|"true|",|"1978-09-12 09:37:43|"|

|"124|",|"607|",|"21|",|"472.96|",|"1|",|"true|",|"1999-05-05 20:25:59|"|

|"114|",|"1710|",|"21|",|"368.98|",|"31|",|"false|",|

|"106|",|"929|",|"8|",|"443.23|",|"1|",|"false|",|

|"433|",|"1236|",|"3|",|"749.97|",|"42|",|"true|",|"1986-02-21 08:43:57|"|

|"245|",|"996|",|"21|",|"909.63|",|"8|",|"true|",|"2011-12-04 15:02:23|"|

|"316|",|"867|",|"2|",|"757.02|",|"57|",|"false|",|

|"274|",|"751|",|"16|",|"457.75|",|"95|",|"true|",|"1981-05-13 17:10:00|"|

|"14|",|"1815|",|"23|",|"850.84|",|"41|",|"true|",|"2013-01-17 00:14:12|"|

|"406|",|"775|",|"21|",|"977.51|",|"9|",|"true|",|"1978-04-01 14:29:18|"|

|"201|",|"1790|",|"11|",|"28.84|",|"63|",|"false|",|

|"259|",|"1430|",|"24|",|"376.13|",|"36|",|"false|",|

|"106|",|"1922|",|"5|",|"463.25|",|"93|",|"false|",|

|"276|",|"1800|",|"22|",|"589.39|",|"58|",|"false|",|

|"194|",|"1721|",|"11|",|"624.03|",|"18|",|"false|",|

|"353|",|"1050|",|"16|",|"620.34|",|"19|",|"false|",|

|"315|",|"1929|",|"11|",|"430.69|",|"23|",|"false|",|

|"449|",|"1258|",|"12|",|"310.34|",|"80|",|"false|",|

|"251|",|"1841|",|"21|",|"569.36|",|"19|",|"true|",|"1996-04-26 20:37:12|"|

|"226|",|"327|",|"15|",|"157.64|",|"48|",|"true|",|"1989-07-15 08:52:27|"|

|"146|",|"1583|",|"13|",|"513.24|",|"28|",|"true|",|"2015-04-28 20:02:23|"|

|"86|",|"867|",|"7|",|"152.22|",|"12|",|"false|",|

|"391|",|"660|",|"12|",|"80.60|",|"27|",|"true|",|"1983-08-30 03:22:34|"|

|"382|",|"854|",|"20|",|"426.67|",|"54|",|"false|",|

|"207|",|"1687|",|"2|",|"203.31|",|"67|",|"true|",|"1973-03-28 20:56:49|"|

|"217|",|"1282|",|"15|",|"768.53|",|"97|",|"false|",|

|"178|",|"168|",|"5|",|"357.02|",|"49|",|"true|",|"2018-07-03 23:15:54|"|

|"355|",|"1170|",|"10|",|"207.43|",|"6|",|"false|",|

|"323|",|"805|",|"23|",|"864.94|",|"48|",|"true|",|"1978-08-15 00:22:20|"|

|"158|",|"1505|",|"6|",|"429.34|",|"54|",|"false|",|

|"158|",|"1316|",|"1|",|"936.93|",|"98|",|"false|",|

|"407|",|"242|",|"14|",|"172.81|",|"3|",|"false|",|

|"359|",|"1600|",|"6|",|"144.74|",|"38|",|"true|",|"2011-11-21 22:33:09|"|

|"93|",|"80|",|"15|",|"848.45|",|"95|",|"false|",|

|"473|",|"1795|",|"19|",|"472.70|",|"12|",|"true|",|"1994-10-17 08:19:31|"|

|"300|",|"1923|",|"4|",|"448.87|",|"34|",|"true|",|"1971-11-29 02:32:15|"|

|"369|",|"249|",|"11|",|"760.80|",|"87|",|"true|",|"1994-09-29 05:25:20|"|

|"411|",|"754|",|"23|",|"128.04|",|"6|",|"false|",|

|"395|",|"306|",|"1|",|"904.72|",|"6|",|"true|",|"1981-11-14 17:02:22|"|

|"41|",|"1158|",|"3|",|"874.57|",|"57|",|"false|",|

|"102|",|"1768|",|"22|",|"188.78|",|"57|",|"true|",|"1976-06-02 07:48:40|"|

|"125|",|"353|",|"3|",|"181.40|",|"23|",|"true|",|"1982-10-09 14:32:56|"|

|"307|",|"682|",|"8|",|"545.96|",|"59|",|"false|",|

|"310|",|"847|",|"19|",|"826.36|",|"28|",|"true|",|"1986-03-13 18:55:19|"|

|"275|",|"1137|",|"0|",|"490.63|",|"10|",|"true|",|"2021-01-08 16:05:13|"|

|"6|",|"553|",|"19|",|"211.84|",|"19|",|"false|",|

|"203|",|"1894|",|"1|",|"195.59|",|"47|",|"false|",|

|"290|",|"1525|",|"15|",|"40.18|",|"44|",|"true|",|"1985-05-30 23:57:47|"|

|"33|",|"951|",|"16|",|"579.55|",|"42|",|"true|",|"1994-07-20 09:25:52|"|

|"473|",|"1297|",|"9|",|"308.99|",|"5|",|"false|",|

|"344|",|"1208|",|"12|",|"634.65|",|"61|",|"false|",|

|"18|",|"258|",|"1|",|"53.05|",|"84|",|"false|",|

|"126|",|"792|",|"22|",|"418.53|",|"65|",|"true|",|"1999-12-09 13:15:59|"|

|"346|",|"416|",|"20|",|"4.00|",|"54|",|"true|",|"1989-06-02 16:10:57|"|

|"418|",|"1178|",|"9|",|"745.52|",|"19|",|"true|",|"2012-12-10 07:46:45|"|

|"64|",|"696|",|"6|",|"221.83|",|"91|",|"false|",|

|"441|",|"1444|",|"5|",|"993.21|",|"28|",|"true|",|"1974-09-28 20:21:23|"|

|"264|",|"1990|",|"21|",|"42.13|",|"35|",|"false|",|

|"490|",|"1181|",|"15|",|"780.03|",|"1|",|"true|",|"2008-07-16 17:21:02|"|

|"425|",|"1947|",|"3|",|"657.31|",|"55|",|"false|",|

|"65|",|"44|",|"17|",|"524.76|",|"19|",|"false|",|

|"339|",|"1278|",|"18|",|"299.30|",|"52|",|"true|",|"1986-09-15 12:52:45|"|

|"467|",|"1477|",|"3|",|"909.06|",|"86|",|"true|",|"2022-02-20 02:06:03|"|

|"302|",|"481|",|"20|",|"74.97|",|"38|",|"false|",|

|"374|",|"1462|",|"3|",|"747.41|",|"53|",|"true|",|"1980-11-23 03:16:48|"|

|"219|",|"1546|",|"5|",|"156.45|",|"54|",|"true|",|"1986-01-13 00:32:54|"|

|"353|",|"1882|",|"2|",|"586.15|",|"15|",|"false|",|

|"190|",|"1186|",|"12|",|"958.38|",|"19|",|"false|",|

|"21|",|"1237|",|"22|",|"990.15|",|"24|",|"true|",|"2007-10-21 04:36:05|"|

|"87|",|"498|",|"23|",|"739.85|",|"18|",|"false|",|

|"257|",|"735|",|"23|",|"990.49|",|"19|",|"false|",|

|"448|",|"1168|",|"3|",|"545.48|",|"29|",|"false|",|

|"468|",|"164|",|"13|",|"620.83|",|"48|",|"true|",|"2002-04-17 07:41:09|"|

|"136|",|"1910|",|"16|",|"860.90|",|"28|",|"true|",|"2016-01-21 19:49:43|"|

|"196|",|"334|",|"2|",|"823.10|",|"67|",|"true|",|"2005-01-10 12:25:32|"|

|"465|",|"84|",|"20|",|"211.16|",|"71|",|"false|",|

|"16|",|"1405|",|"12|",|"579.89|",|"67|",|"false|",|

|"458|",|"139|",|"4|",|"734.40|",|"13|",|"true|",|"1997-01-26 22:57:06|"|

|"398|",|"727|",|"18|",|"550.92|",|"46|",|"false|",|

|"98|",|"1590|",|"11|",|"871.87|",|"96|",|"false|",|

|"492|",|"1907|",|"3|",|"978.30|",|"91|",|"false|",|

|"236|",|"1743|",|"7|",|"316.63|",|"1|",|"false|",|

|"24|",|"1553|",|"23|",|"82.58|",|"26|",|"true|",|"1973-04-23 06:54:24|"|

|"172|",|"1035|",|"19|",|"589.24|",|"86|",|"true|",|"1990-04-28 07:06:31|"|

|"140|",|"1835|",|"4|",|"102.30|",|"75|",|"true|",|"2017-10-12 01:31:49|"|

|"178|",|"1814|",|"7|",|"720.30|",|"9|",|"false|",|

|"356|",|"669|",|"4|",|"642.98|",|"70|",|"true|",|"1995-12-22 13:50:37|"|

|"99|",|"1998|",|"0|",|"726.57|",|"1|",|"false|",|

|"30|",|"1905|",|"1|",|"256.12|",|"21|",|"false|",|

|"180|",|"1723|",|"20|",|"583.21|",|"14|",|"true|",|"2020-02-21 19:18:38|"|

|"403|",|"1811|",|"4|",|"24.87|",|"54|",|"true|",|"1985-03-11 02:35:44|"|

|"195|",|"1197|",|"17|",|"894.05|",|"9|",|"false|",|

|"204|",|"248|",|"7|",|"627.65|",|"71|",|"false|",|

|"138|",|"672|",|"13|",|"907.30|",|"9|",|"false|",|

|"61|",|"584|",|"20|",|"847.95|",|"77|",|"false|",|

|"488|",|"327|",|"23|",|"511.40|",|"45|",|"true|",|"1984-09-27 19:04:40|"|

|"298|",|"32|",|"21|",|"356.23|",|"14|",|"false|",|

|"191|",|"434|",|"5|",|"222.00|",|"47|",|"true|",|"2015-12-11 13:34:34|"|

|"122|",|"523|",|"16|",|"117.51|",|"98|",|"true|",|"1978-03-29 14:37:06|"|

|"76|",|"496|",|"19|",|"79.25|",|"58|",|"false|",|

|"225|",|"341|",|"12|",|"327.08|",|"28|",|"false|",|

|"257|",|"351|",|"7|",|"69.61|",|"33|",|"false|",|

|"5|",|"1550|",|"8|",|"887.21|",|"47|",|"true|",|"1979-03-20 05:35:46|"|

|"152|",|"142|",|"13|",|"266.64|",|"57|",|"true|",|"2009-12-29 07:44:25|"|

|"381|",|"1206|",|"16|",|"764.84|",|"11|",|"true|",|"1987-08-28 02:07:42|"|

|"468|",|"108|",|"0|",|"160.08|",|"31|",|"true|",|"2000-02-26 06:15:46|"|

|"98|",|"742|",|"18|",|"48.70|",|"85|",|"true|",|"2015-08-25 14:46:54|"|

|"330|",|"120|",|"12|",|"516.64|",|"96|",|"true|",|"2017-07-09 13:29:51|"|

|"69|",|"1559|",|"8|",|"105.50|",|"35|",|"true|",|"1988-02-04 04:01:09|"|

|"492|",|"771|",|"8|",|"946.96|",|"70|",|"false|",|

|"367|",|"815|",|"15|",|"660.60|",|"79|",|"true|",|"2002-04-16 04:22:58|"|

|"115|",|"794|",|"5|",|"978.59|",|"56|",|"true|",|"1997-04-07 09:48:22|"|

|"461|",|"1262|",|"22|",|"503.15|",|"47|",|"true|",|"2013-04-21 22:26:13|"|

|"15|",|"1698|",|"24|",|"832.90|",|"73|",|"true|",|"2001-12-13 22:59:41|"|

|"232|",|"261|",|"9|",|"986.04|",|"73|",|"false|",|

|"10|",|"1528|",|"19|",|"581.72|",|"30|",|"false|",|

|"159|",|"1709|",|"2|",|"661.60|",|"68|",|"false|",|

|"44|",|"957|",|"20|",|"30.08|",|"64|",|"true|",|"1978-09-14 07:41:11|"|

|"356|",|"1473|",|"17|",|"483.82|",|"46|",|"false|",|

|"15|",|"1458|",|"4|",|"996.30|",|"68|",|"true|",|"2004-11-02 09:47:40|"|

|"186|",|"965|",|"24|",|"440.28|",|"51|",|"false|",|

|"167|",|"71|",|"18|",|"689.81|",|"43|",|"false|",|

|"106|",|"146|",|"15|",|"767.22|",|"67|",|"true|",|"1992-08-13 05:23:40|"|

|"271|",|"1071|",|"23|",|"254.14|",|"92|",|"true|",|"1997-10-11 05:10:24|"|

|"14|",|"1799|",|"12|",|"108.10|",|"59|",|"true|",|"2000-05-27 13:46:38|"|

|"433|",|"1268|",|"6|",|"509.66|",|"86|",|"true|",|"1992-01-06 05:28:49|"|

|"63|",|"1322|",|"5|",|"161.52|",|"23|",|"true|",|"2008-06-16 08:10:16|"|

|"336|",|"876|",|"18|",|"854.90|",|"43|",|"false|",|

|"248|",|"1153|",|"1|",|"560.67|",|"41|",|"false|",|

|"365|",|"255|",|"23|",|"733.51|",|"24|",|"true|",|"1981-07-20 21:19:01|"|

|"378|",|"1962|",|"15|",|"788.50|",|"71|",|"true|",|"1976-09-06 03:48:18|"|

|"321|",|"1665|",|"11|",|"614.35|",|"14|",|"false|",|

|"240|",|"1998|",|"0|",|"548.86|",|"72|",|"true|",|"1989-04-01 13:34:40|"|

|"228|",|"1781|",|"14|",|"84.84|",|"43|",|"true|",|"1981-07-08 03:14:37|"|

|"54|",|"1441|",|"1|",|"526.15|",|"79|",|"true|",|"2001-01-24 04:12:04|"|

|"490|",|"1693|",|"17|",|"526.30|",|"65|",|"true|",|"2004-05-19 05:18:13|"|

|"13|",|"633|",|"7|",|"585.02|",|"88|",|"true|",|"2020-05-06 20:54:12|"|

|"268|",|"425|",|"0|",|"171.72|",|"78|",|"true|",|"1972-05-02 14:49:11|"|

|"235|",|"1218|",|"15|",|"177.69|",|"76|",|"false|",|

|"4|",|"1743|",|"7|",|"339.12|",|"4|",|"true|",|"1971-04-03 08:08:05|"|

|"446|",|"524|",|"21|",|"274.58|",|"20|",|"true|",|"1975-12-05 01:31:11|"|

|"141|",|"191|",|"16|",|"154.26|",|"32|",|"true|",|"2011-03-14 10:39:47|"|

|"25|",|"851|",|"4|",|"364.12|",|"30|",|"true|",|"2007-08-23 09:08:28|"|

|"220|",|"1305|",|"18|",|"366.77|",|"67|",|"false|",|

|"13|",|"1199|",|"18|",|"770.34|",|"2|",|"false|",|

|"300|",|"1176|",|"10|",|"582.10|",|"71|",|"false|",|

|"99|",|"385|",|"11|",|"535.68|",|"38|",|"true|",|"1999-03-11 02:48:16|"|

|"422|",|"1608|",|"0|",|"597.04|",|"94|",|"true|",|"1981-01-13 11:22:03|"|

|"479|",|"1929|",|"23|",|"191.56|",|"81|",|"true|",|"1996-05-21 23:58:08|"|

|"307|",|"1874|",|"10|",|"27.66|",|"70|",|"false|",|

|"224|",|"1148|",|"13|",|"36.89|",|"100|",|"false|",|

|"85|",|"80|",|"22|",|"58.87|",|"91|",|"true|",|"2022-02-08 08:36:24|"|

|"434|",|"173|",|"23|",|"381.11|",|"27|",|"false|",|

|"466|",|"1239|",|"17|",|"603.40|",|"9|",|"false|",|

|"258|",|"1850|",|"11|",|"579.19|",|"43|",|"false|",|

|"97|",|"13|",|"5|",|"420.95|",|"1|",|"false|",|

|"99|",|"1574|",|"1|",|"102.53|",|"61|",|"false|",|

|"166|",|"1142|",|"16|",|"264.56|",|"44|",|"true|",|"1990-06-13 23:14:58|"|

|"375|",|"605|",|"18|",|"665.33|",|"1|",|"true|",|"1972-04-06 01:49:21|"|

|"219|",|"1597|",|"6|",|"148.38|",|"24|",|"true|",|"2003-11-12 06:23:44|"|

|"229|",|"1518|",|"8|",|"818.30|",|"28|",|"false|",|

|"76|",|"193|",|"15|",|"791.13|",|"18|",|"false|",|

|"417|",|"526|",|"19|",|"552.71|",|"90|",|"true|",|"1995-11-13 13:38:03|"|

|"154|",|"1107|",|"4|",|"837.36|",|"75|",|"true|",|"1983-05-05 16:26:55|"|

|"49|",|"1044|",|"14|",|"382.41|",|"82|",|"false|",|

|"143|",|"450|",|"5|",|"130.44|",|"19|",|"true|",|"1973-03-02 13:10:57|"|

|"447|",|"1302|",|"13|",|"303.90|",|"22|",|"true|",|"1992-12-28 20:54:01|"|

|"347|",|"1820|",|"10|",|"931.28|",|"52|",|"true|",|"1974-06-19 05:36:17|"|

|"110|",|"502|",|"20|",|"825.76|",|"19|",|"true|",|"2001-08-21 01:05:37|"|

|"40|",|"630|",|"24|",|"202.87|",|"7|",|"true|",|"1982-12-25 20:47:19|"|

|"112|",|"469|",|"5|",|"829.70|",|"67|",|"true|",|"1982-09-02 11:37:25|"|

|"230|",|"1022|",|"8|",|"848.08|",|"36|",|"true|",|"1988-12-11 16:37:26|"|

|"468|",|"1681|",|"15|",|"534.82|",|"84|",|"true|",|"2004-07-19 16:27:03|"|

|"312|",|"1971|",|"21|",|"676.61|",|"40|",|"true|",|"1976-02-27 03:08:32|"|

|"197|",|"647|",|"24|",|"728.12|",|"8|",|"false|",|

|"416|",|"1396|",|"7|",|"830.70|",|"78|",|"false|",|

|"19|",|"1277|",|"13|",|"553.90|",|"14|",|"true|",|"2010-08-08 13:25:07|"|

|"393|",|"351|",|"23|",|"467.93|",|"77|",|"false|",|

|"42|",|"1997|",|"17|",|"507.13|",|"2|",|"false|",|

|"249|",|"310|",|"20|",|"70.85|",|"10|",|"false|",|

|"170|",|"14|",|"24|",|"138.59|",|"97|",|"true|",|"2018-09-21 04:42:14|"|

|"446|",|"519|",|"3|",|"466.07|",|"90|",|"false|",|

|"442|",|"1722|",|"20|",|"781.28|",|"51|",|"false|",|

|"152|",|"1349|",|"19|",|"329.24|",|"96|",|"true|",|"1999-06-04 03:25:39|"|

|"168|",|"1764|",|"7|",|"505.96|",|"41|",|"false|",|

|"223|",|"103|",|"10|",|"394.78|",|"62|",|"true|",|"2018-08-29 11:30:42|"|

|"201|",|"386|",|"17|",|"170.88|",|"51|",|"false|",|

|"276|",|"835|",|"4|",|"200.97|",|"100|",|"false|",|

|"76|",|"1790|",|"15|",|"765.57|",|"53|",|"false|",|

|"413|",|"1835|",|"0|",|"137.15|",|"62|",|"false|",|

|"431|",|"1504|",|"17|",|"629.56|",|"77|",|"true|",|"1995-04-23 14:04:53|"|

|"481|",|"170|",|"0|",|"566.30|",|"68|",|"true|",|"2021-12-27 05:21:07|"|

|"104|",|"1594|",|"4|",|"845.21|",|"75|",|"true|",|"1981-09-01 16:28:52|"|

|"390|",|"8|",|"10|",|"198.55|",|"68|",|"false|",|

|"371|",|"1278|",|"24|",|"627.11|",|"13|",|"false|",|

|"425|",|"1211|",|"13|",|"433.42|",|"31|",|"false|",|

|"130|",|"807|",|"0|",|"632.88|",|"22|",|"true|",|"1988-06-05 13:39:37|"|

|"146|",|"809|",|"17|",|"309.38|",|"97|",|"false|",|

|"213|",|"1226|",|"20|",|"941.79|",|"88|",|"false|",|

|"44|",|"781|",|"20|",|"947.53|",|"17|",|"false|",|

|"454|",|"262|",|"1|",|"558.27|",|"75|",|"false|",|

|"108|",|"1422|",|"1|",|"930.45|",|"40|",|"false|",|

|"384|",|"982|",|"19|",|"483.79|",|"32|",|"false|",|

|"3|",|"1907|",|"3|",|"12.97|",|"65|",|"true|",|"1997-07-15 03:07:12|"|

|"278|",|"881|",|"14|",|"758.14|",|"10|",|"true|",|"1999-06-20 15:09:12|"|

|"474|",|"318|",|"7|",|"652.98|",|"38|",|"false|",|

|"4|",|"1832|",|"16|",|"91.35|",|"89|",|"true|",|"1979-04-14 11:29:42|"|

|"322|",|"1269|",|"15|",|"548.32|",|"19|",|"true|",|"2009-06-01 17:03:09|"|

|"400|",|"1234|",|"7|",|"665.60|",|"28|",|"false|",|

|"36|",|"502|",|"20|",|"143.09|",|"9|",|"true|",|"1988-12-13 08:53:53|"|

|"242|",|"1163|",|"21|",|"29.66|",|"35|",|"true|",|"1985-12-08 15:08:22|"|

|"265|",|"1067|",|"0|",|"726.97|",|"4|",|"false|",|

|"408|",|"741|",|"13|",|"790.11|",|"26|",|"true|",|"2003-10-03 23:31:40|"|

|"5|",|"940|",|"24|",|"740.84|",|"21|",|"false|",|

|"166|",|"1008|",|"18|",|"560.63|",|"29|",|"false|",|

|"387|",|"1170|",|"0|",|"981.91|",|"84|",|"true|",|"1981-01-25 14:56:14|"|

|"134|",|"178|",|"15|",|"611.17|",|"50|",|"false|",|

|"474|",|"1990|",|"21|",|"668.64|",|"18|",|"false|",|

|"97|",|"1526|",|"9|",|"226.26|",|"39|",|"true|",|"1992-02-01 20:21:47|"|

|"211|",|"1295|",|"13|",|"540.10|",|"61|",|"true|",|"1977-08-09 15:37:30|"|

|"296|",|"1802|",|"21|",|"354.12|",|"71|",|"true|",|"1998-01-10 15:20:24|"|

|"412|",|"351|",|"5|",|"298.31|",|"72|",|"true|",|"2002-03-03 02:03:20|"|

|"103|",|"8|",|"11|",|"984.85|",|"6|",|"true|",|"1992-06-28 15:52:05|"|

|"222|",|"888|",|"2|",|"80.74|",|"20|",|"true|",|"1972-12-16 16:44:29|"|

|"4|",|"1630|",|"16|",|"137.95|",|"24|",|"true|",|"2005-03-01 22:07:27|"|

|"372|",|"1457|",|"16|",|"857.68|",|"6|",|"true|",|"1993-04-18 07:05:45|"|

|"328|",|"1662|",|"24|",|"365.44|",|"55|",|"false|",|

|"34|",|"1445|",|"9|",|"733.63|",|"14|",|"true|",|"2019-01-09 14:02:14|"|

|"17|",|"404|",|"10|",|"493.88|",|"41|",|"false|",|

|"51|",|"749|",|"13|",|"158.60|",|"69|",|"true|",|"2019-01-08 12:51:05|"|

|"304|",|"369|",|"10|",|"811.70|",|"16|",|"true|",|"1998-06-11 04:16:37|"|

|"185|",|"799|",|"24|",|"6.84|",|"42|",|"true|",|"2000-10-02 03:41:04|"|

|"21|",|"1815|",|"21|",|"355.34|",|"53|",|"true|",|"2004-12-08 14:10:37|"|

|"474|",|"1882|",|"2|",|"366.00|",|"90|",|"true|",|"2020-02-22 15:51:18|"|

|"139|",|"487|",|"12|",|"534.44|",|"60|",|"false|",|

|"367|",|"1777|",|"8|",|"0.51|",|"93|",|"false|",|

|"271|",|"1773|",|"0|",|"726.58|",|"2|",|"true|",|"1989-08-23 20:13:59|"|

|"482|",|"1287|",|"19|",|"867.72|",|"1|",|"true|",|"1983-08-03 15:00:29|"|

|"176|",|"1526|",|"9|",|"610.12|",|"2|",|"true|",|"1979-01-08 00:14:59|"|

|"56|",|"241|",|"20|",|"58.44|",|"27|",|"true|",|"1970-03-14 03:14:48|"|

|"497|",|"1919|",|"23|",|"304.32|",|"64|",|"false|",|

|"465|",|"834|",|"15|",|"901.44|",|"39|",|"false|",|

|"220|",|"1722|",|"14|",|"2.69|",|"19|",|"true|",|"1972-08-24 11:29:11|"|

|"59|",|"1067|",|"0|",|"656.14|",|"21|",|"false|",|

|"34|",|"1296|",|"0|",|"693.76|",|"15|",|"true|",|"2020-07-09 18:10:42|"|

|"135|",|"1098|",|"7|",|"792.57|",|"65|",|"false|",|

|"74|",|"249|",|"15|",|"394.74|",|"50|",|"false|",|

|"240|",|"1678|",|"10|",|"357.87|",|"94|",|"false|",|

|"473|",|"1752|",|"20|",|"692.24|",|"98|",|"true|",|"2008-08-30 03:40:17|"|

|"166|",|"320|",|"6|",|"178.20|",|"39|",|"true|",|"2021-08-27 21:21:00|"|

|"394|",|"224|",|"14|",|"153.25|",|"95|",|"true|",|"1978-10-16 17:00:06|"|

|"446|",|"758|",|"8|",|"725.35|",|"22|",|"true|",|"1992-03-05 08:09:14|"|

|"241|",|"558|",|"4|",|"47.78|",|"85|",|"true|",|"2008-03-12 15:42:27|"|

|"46|",|"746|",|"18|",|"571.20|",|"48|",|"true|",|"2011-03-19 02:23:41|"|

|"94|",|"599|",|"7|",|"391.42|",|"81|",|"false|",|

|"41|",|"1915|",|"14|",|"943.04|",|"1|",|"false|",|

|"26|",|"1557|",|"4|",|"902.64|",|"19|",|"true|",|"2019-02-12 03:17:53|"|

|"343|",|"1860|",|"20|",|"492.50|",|"63|",|"false|",|

|"232|",|"1919|",|"22|",|"19.66|",|"95|",|"true|",|"1973-09-01 20:39:39|"|

|"0|",|"886|",|"23|",|"631.61|",|"6|",|"true|",|"1991-09-09 08:19:17|"|

|"67|",|"1597|",|"8|",|"213.53|",|"51|",|"false|",|

|"309|",|"1137|",|"23|",|"663.78|",|"84|",|"true|",|"2015-07-12 15:01:22|"|

|"284|",|"1246|",|"8|",|"927.77|",|"93|",|"false|",|

|"336|",|"875|",|"1|",|"427.80|",|"83|",|"false|",|

|"212|",|"275|",|"9|",|"982.95|",|"4|",|"true|",|"1992-11-08 14:39:23|"|

|"471|",|"633|",|"19|",|"463.01|",|"90|",|"true|",|"2014-09-20 11:23:39|"|

|"455|",|"1800|",|"22|",|"407.70|",|"63|",|"false|",|

|"491|",|"262|",|"1|",|"295.75|",|"95|",|"true|",|"1986-10-14 08:28:45|"|

|"133|",|"1259|",|"0|",|"728.00|",|"43|",|"true|",|"1997-04-25 21:08:53|"|

|"185|",|"341|",|"12|",|"991.86|",|"71|",|"true|",|"1979-05-16 22:49:31|"|

|"188|",|"1561|",|"21|",|"570.46|",|"35|",|"true|",|"1974-07-04 16:32:41|"|

|"68|",|"508|",|"6|",|"110.90|",|"75|",|"false|",|

|"198|",|"776|",|"18|",|"546.52|",|"9|",|"false|",|

|"128|",|"971|",|"3|",|"878.63|",|"34|",|"true|",|"1990-09-13 14:01:13|"|

|"273|",|"108|",|"0|",|"558.13|",|"47|",|"true|",|"2005-09-24 07:11:11|"|

|"82|",|"330|",|"21|",|"682.97|",|"56|",|"true|",|"2008-02-02 00:59:22|"|

|"383|",|"416|",|"17|",|"150.96|",|"5|",|"true|",|"1986-06-21 06:32:47|"|

|"233|",|"320|",|"6|",|"807.16|",|"63|",|"true|",|"1999-07-29 08:56:02|"|

|"303|",|"976|",|"11|",|"252.35|",|"90|",|"true|",|"1987-05-31 21:22:53|"|

|"305|",|"246|",|"23|",|"106.27|",|"15|",|"false|",|

|"343|",|"965|",|"24|",|"387.86|",|"45|",|"true|",|"1981-09-20 15:02:51|"|

|"203|",|"240|",|"7|",|"650.95|",|"72|",|"true|",|"2009-11-16 08:33:24|"|

|"253|",|"750|",|"14|",|"299.37|",|"13|",|"true|",|"2014-08-07 05:06:11|"|

|"18|",|"1651|",|"11|",|"919.31|",|"52|",|"false|",|

|"245|",|"895|",|"15|",|"405.22|",|"5|",|"false|",|

|"343|",|"1201|",|"13|",|"401.84|",|"69|",|"true|",|"1988-05-16 03:32:40|"|

|"291|",|"1329|",|"4|",|"240.67|",|"2|",|"false|",|

|"332|",|"1065|",|"19|",|"158.86|",|"4|",|"false|",|

|"183|",|"1430|",|"18|",|"457.03|",|"43|",|"false|",|

|"154|",|"1092|",|"6|",|"260.88|",|"28|",|"true|",|"2009-09-25 02:11:11|"|

|"338|",|"379|",|"24|",|"745.46|",|"57|",|"false|",|

|"341|",|"488|",|"0|",|"137.42|",|"17|",|"true|",|"1994-08-09 17:46:52|"|

|"96|",|"1|",|"21|",|"760.09|",|"94|",|"true|",|"1985-02-25 18:58:19|"|

|"448|",|"798|",|"20|",|"232.31|",|"42|",|"true|",|"2005-04-15 19:41:52|"|

|"13|",|"1768|",|"22|",|"368.06|",|"55|",|"true|",|"2003-03-28 12:26:39|"|

|"101|",|"825|",|"7|",|"963.90|",|"9|",|"true|",|"1993-08-12 17:05:54|"|

|"269|",|"1180|",|"23|",|"160.81|",|"42|",|"true|",|"1980-08-07 01:17:55|"|

|"292|",|"485|",|"21|",|"456.28|",|"96|",|"false|",|

|"34|",|"1906|",|"7|",|"537.17|",|"28|",|"false|",|

|"14|",|"1269|",|"4|",|"776.63|",|"37|",|"true|",|"2011-01-16 10:35:35|"|

|"349|",|"282|",|"7|",|"770.56|",|"26|",|"false|",|

|"174|",|"1268|",|"16|",|"456.15|",|"40|",|"false|",|

|"342|",|"739|",|"14|",|"49.23|",|"11|",|"false|",|

|"285|",|"766|",|"7|",|"104.78|",|"71|",|"true|",|"1991-11-11 10:14:16|"|

|"371|",|"27|",|"12|",|"636.90|",|"23|",|"false|",|

|"186|",|"1642|",|"5|",|"466.05|",|"29|",|"true|",|"2012-06-28 10:37:58|"|

|"270|",|"1455|",|"11|",|"395.51|",|"73|",|"false|",|

|"495|",|"929|",|"12|",|"949.70|",|"52|",|"true|",|"2013-01-29 16:54:16|"|

|"214|",|"1614|",|"3|",|"393.24|",|"91|",|"false|",|

|"374|",|"325|",|"6|",|"357.79|",|"72|",|"false|",|

|"217|",|"1991|",|"0|",|"278.64|",|"41|",|"true|",|"1986-07-05 23:19:25|"|

|"136|",|"1446|",|"15|",|"972.67|",|"45|",|"true|",|"2016-12-11 00:02:04|"|

